*
D = 2 ; N = 100 ; beta = 0.43 ; b = 0.01 ; seed = 1741164586 ; N_config = 1000 ; config_type = h ; 
33.94
-2289.8
-3352.96
-4093.18
-4382.58
-4701.2
-4894.76
-5082.92
-5152.34
-5280.64
-5294.64
-5360.16
-5492.4
-5469.4
-5399.96
-5528.62
-5644.36
-5737.58
-5850.1
-5761.46
-5825.74
-5730.78
-5713.6
-5892.16
-5823.18
-6041.78
-5950.74
-6003.98
-6042.92
-6034.78
-5995.8
-5921.62
-5930.06
-5948.74
-5840.14
-5945.04
-5974.62
-6059.22
-6074.66
-5966
-5873.04
-5983.84
-6074.48
-5882.08
-5949.2
-5855.48
-5988.48
-6129.02
-6046.16
-6019.56
-6005.4
-6110.22
-6046.92
-6102.4
-6132.56
-6177.78
-6121.04
-6130.5
-6111.62
-6123.68
-6112.94
-6094.34
-6149.4
-6337.96
-6228.78
-6239.48
-6102.28
-6092.04
-6179.5
-6268.72
-6233
-6187.32
-6205.94
-6126.02
-6228.2
-6220.34
-6335.94
-6332.86
-6247.88
-6105.52
-6062.1
-6207.98
-6320.76
-6306.24
-6284.08
-6260.58
-6318.52
-6258.74
-6268.04
-6099.58
-6079.76
-6078.52
-6170.92
-6182.94
-6248.52
-6371.96
-6262.94
-6079.8
-6046
-6079.08
-6190.34
-6194.24
-6393.2
-6406.06
-6234.34
-6161.64
-6076.9
-6304.12
-6197.08
-6113.64
-6076.54
-6146.82
-5856.78
-6108.06
-5991.98
-5951.02
-6028.74
-6046.94
-5918.16
-5946.26
-5873.36
-6005.02
-5952.42
-5974.6
-5816.82
-5817.64
-5797.64
-5940.18
-6051.94
-6143.52
-6082.74
-6080.76
-5981.88
-6047.56
-6112.6
-6314.3
-6266.7
-6323.32
-6344.36
-6429.46
-6492.16
-6414.1
-6475
-6305.96
-6322.46
-6276.4
-6194.74
-6116.52
-6084.54
-5990.8
-6151.14
-6275.94
-6246.14
-6279.82
-6320.78
-6288.66
-6174.76
-6136.16
-6192.6
-6255.94
-6239.7
-6316.42
-6326.9
-6324.42
-6288.18
-6143.88
-6323.6
-6156.68
-6227.12
-6172.88
-6110.14
-6254.58
-6241.18
-6223.54
-6244.68
-6240.04
-6315.34
-6351.3
-6389.14
-6405.82
-6484.2
-6534.62
-6499.68
-6536.62
-6391.76
-6279.02
-6257.54
-6368.98
-6432.72
-6214.46
-6352.04
-6507.88
-6394.76
-6257.38
-6196.66
-6159.38
-6194.8
-6295.88
-6251.34
-6084.16
-6180.16
-6196.34
-6092.58
-6051.12
-6145.88
-6385.42
-6410.66
-6309.54
-6480.84
-6299.52
-6213.78
-6277.96
-6257.62
-6264.58
-6360.56
-6307.32
-6083.4
-6116.58
-6080.96
-5982.46
-6119.7
-6066.4
-6059.36
-6217.7
-6098.18
-6272.48
-6304.84
-6341.5
-6304.9
-6216.78
-6179.58
-6112.84
-6119.22
-6277.22
-6217.9
-6253.78
-6257.62
-6162.28
-6314.32
-6087
-6104.12
-6116.58
-6181.54
-6099.46
-6269.08
-6240.48
-6223.36
-6280.94
-6290.98
-6348.76
-6290.04
-6281.46
-6246.84
-6191.24
-6321.12
-6300.68
-6191.64
-6163.96
-6241.6
-6275.18
-6208.54
-6275.68
-6274.72
-6191.48
-6315.92
-6131.98
-6104.6
-5921.36
-6130.32
-6123.06
-5936.42
-6108.52
-6260.72
-6110.28
-6171.56
-6211.94
-6289.78
-6181.58
-6236.72
-6259.18
-6121.7
-6156.98
-6187.74
-6051.84
-6019.72
-6150.72
-6272
-6353.98
-6374.46
-6305.86
-6249.32
-6386.4
-6541.7
-6445.68
-6423.52
-6390.44
-6448.46
-6261.74
-6165.96
-6250.06
-6125.6
-6186.42
-6370.6
-6149.8
-6317.8
-6298.82
-6191.26
-6142.72
-6225
-6253.46
-6325.94
-6300.72
-6179.52
-6172.74
-6140.94
-6013
-5978.78
-6041.86
-6097.38
-6090.66
-6128.54
-6095.1
-6244.18
-6284.54
-6259.36
-6168.56
-6276.5
-6236
-6278.82
-6355.74
-6327.94
-6364.62
-6331.14
-6198.26
-6219.1
-6265.52
-6294.22
-6378.44
-6271.4
-6286.32
-6277.36
-6343.02
-6298.4
-6246.52
-6418.68
-6251.86
-6310.42
-6384.38
-6429.96
-6536.62
-6532.5
-6382.6
-6355.82
-6352.38
-6431.84
-6330.6
-6242.46
-6224.84
-6152.28
-6101.3
-6266.1
-6257.8
-6413.48
-6332
-6229.02
-6094.28
-6360.18
-6468.9
-6350.18
-6126.9
-6215.36
-6210.82
-6160.24
-6327.48
-6325.72
-6175.64
-6149.78
-6129.3
-6169.18
-5913.1
-6009.98
-6139.24
-6010.26
-6078.7
-6110.64
-6080.26
-6082.98
-6328.22
-6205.7
-6013.54
-6090.9
-6176.48
-6231.1
-6264
-6364.86
-6255.86
-6161.28
-6199.44
-6188.04
-6202.1
-6218.7
-6344.76
-6226.98
-6267.5
-6243.12
-6130.72
-6190.68
-6271.32
-6310.88
-6260.26
-6268.14
-6266.66
-6241.24
-6193.38
-6192.62
-6219.76
-6115.58
-6081.94
-6099.4
-6234.3
-6293.54
-6269.5
-6371.88
-6371.46
-6245.64
-6255.7
-6333.38
-6293.6
-6299.9
-6310.86
-6235.28
-6091.76
-6039.14
-6077.2
-6294.7
-6294.5
-6202.32
-6226.46
-6262.44
-6247.24
-6021.7
-6167.3
-6090.66
-6026.08
-6151.32
-6319.42
-6363.38
-6401.64
-6434.28
-6388.68
-6311.32
-6462.86
-6258.28
-6283.88
-6314.2
-6267.76
-6223.54
-6368.92
-6297.26
-6248.6
-6265.34
-6143.9
-6210.62
-6340.2
-6338.88
-6352.22
-6356.76
-6293.38
-6337.34
-6402.74
-6371.4
-6266.98
-6215.7
-6282.48
-6266.58
-6237.56
-6146.42
-6286.86
-6010.8
-6137.76
-6147.02
-6133.84
-6136.12
-6281.4
-6334.48
-6304.46
-6132.98
