*
D = 2 ; N = 100 ; beta = 4.5 ; b = 0.0005 ; seed = 1738849652 ; N_config = 1000 ; config_type = h ; 
539.971
-36395.9
-58427.8
-68021.8
-73835.9
-77003.9
-78966
-80082.1
-81054.1
-82134.1
-83340.1
-83916.1
-84222.2
-84348.2
-84474.3
-84852.3
-84924.3
-84996.3
-85086.3
-85140.3
-85248.2
-85410.1
-85500.1
-85590
-85698
-85860
-85878
-85986
-86039.9
-86075.9
-86129.9
-86165.9
-86165.9
-86165.8
-86183.8
-86183.8
-86183.7
-86597.4
-86597.4
-86597.5
-86615.5
-86615.5
-86615.5
-86669.4
-86687.5
-86723.4
-86867.5
-86867.5
-86885.5
-86921.4
-86939.4
-86939.4
-86939.4
-86957.3
-87029.3
-87029.2
-87029.2
-87029.2
-87029.2
-87029.2
-87029.2
-87029.2
-87029.2
-87029.2
-87029.2
-87029.2
-87029.2
-87029.2
-87029.2
-87029.3
-87029.3
-87029.3
-87029.3
-87029.3
-87029.3
-87029.3
-87029.3
-87029.3
-87029.3
-87029.3
-87029.3
-87029.3
-87029.3
-87029.3
-87029.3
-87029.3
-87029.3
-87029.3
-87029.3
-87029.3
-87029.3
-87047.3
-87047.3
-87047.3
-87047.3
-87047.3
-87047.3
-87065.4
-87065.4
-87065.4
-87065.4
-87065.4
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.3
-87065.4
-87083.4
-87083.4
