*
D = 2 ; N = 100 ; beta = 4.3 ; b = 0.0005 ; seed = 1738849448 ; N_config = 1000 ; config_type = h ; 
-584.819
-35931.1
-57276.3
-66117.1
-69729.2
-71999.6
-73461.7
-74751.8
-76282.8
-77831.1
-78467.6
-79121.5
-79293.6
-79895.7
-80480.6
-81564.5
-81788.1
-81891.4
-81977.5
-82080.8
-82184.1
-82390.7
-82562.9
-82907
-82975.9
-83044.8
-83113.7
-83182.6
-83337.5
-83509.7
-83578.6
-83647.5
-83785.2
-83905.7
-84043.4
-84112.3
-84989.8
-85075.8
-85282.3
-85402.7
-85437.2
-85471.6
-85506
-85540.4
-85574.9
-85609.3
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
-86005
